Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,53,1,28.0,0,1-2 Year,Yes,25426.0,124.0,12,0
Male,34,1,28.0,0,1-2 Year,Yes,24460.0,29.0,288,0
Male,32,1,5.0,1,< 1 Year,No,26474.0,152.0,49,0
Male,41,1,46.0,1,1-2 Year,No,29843.0,124.0,256,0
Male,41,1,25.0,0,1-2 Year,Yes,24839.0,26.0,222,1
Female,28,1,46.0,1,< 1 Year,No,27525.0,152.0,239,0
Male,53,1,11.0,0,1-2 Year,No,2630.0,124.0,289,0
Male,24,1,17.0,1,< 1 Year,No,31241.0,152.0,191,0
Male,51,1,10.0,0,1-2 Year,Yes,2630.0,26.0,71,0
Male,20,1,46.0,1,< 1 Year,No,31464.0,160.0,183,0
Male,54,1,28.0,0,1-2 Year,Yes,41196.0,13.0,23,0
Female,29,1,10.0,0,< 1 Year,Yes,2630.0,160.0,20,0
Female,51,1,28.0,0,1-2 Year,Yes,52677.0,124.0,280,0
Female,62,1,46.0,0,1-2 Year,Yes,2630.0,26.0,34,0
Male,23,1,37.0,0,< 1 Year,Yes,2630.0,160.0,270,0
Female,50,1,41.0,0,1-2 Year,Yes,37273.0,26.0,75,0
Female,44,1,31.0,1,1-2 Year,No,2630.0,26.0,267,0
Male,33,1,28.0,1,1-2 Year,Yes,47544.0,29.0,246,0
Female,62,1,28.0,0,1-2 Year,Yes,44287.0,26.0,287,0
Male,50,1,28.0,0,1-2 Year,No,31272.0,152.0,104,0
Male,37,1,28.0,1,1-2 Year,No,28742.0,122.0,17,0
Male,48,1,28.0,0,1-2 Year,Yes,52400.0,26.0,158,0
Male,23,1,46.0,1,< 1 Year,No,24370.0,152.0,266,0
Female,44,1,28.0,0,1-2 Year,No,62944.0,26.0,272,0
Female,76,1,4.0,0,1-2 Year,Yes,29347.0,124.0,232,0
Male,70,1,28.0,1,1-2 Year,No,30933.0,124.0,227,0
Male,68,1,5.0,0,1-2 Year,Yes,2630.0,157.0,137,0
Male,21,1,47.0,0,< 1 Year,Yes,36682.0,152.0,119,0
Female,64,1,28.0,1,1-2 Year,No,39470.0,25.0,294,0
Male,21,1,41.0,1,< 1 Year,No,35304.0,152.0,38,0
Male,30,1,24.0,0,1-2 Year,Yes,2630.0,156.0,71,0
Male,25,1,28.0,0,< 1 Year,Yes,43289.0,152.0,251,0
Female,26,1,33.0,0,< 1 Year,Yes,33121.0,26.0,120,0
Male,25,1,28.0,0,< 1 Year,Yes,27440.0,152.0,252,1
Male,33,1,41.0,1,< 1 Year,No,2630.0,1.0,264,0
Female,23,1,45.0,0,< 1 Year,Yes,27042.0,152.0,33,0
Female,21,1,41.0,1,1-2 Year,No,65475.0,124.0,36,0
Female,52,1,28.0,1,1-2 Year,No,35583.0,124.0,256,0
Female,62,1,33.0,1,1-2 Year,No,40988.0,124.0,154,0
Female,38,1,39.0,0,1-2 Year,Yes,2630.0,157.0,188,0
Female,24,1,28.0,0,< 1 Year,Yes,36420.0,152.0,211,0
Male,44,1,3.0,0,1-2 Year,Yes,35150.0,26.0,164,0
Female,24,1,46.0,1,< 1 Year,No,42223.0,152.0,90,0
Female,29,1,18.0,0,< 1 Year,Yes,46931.0,160.0,163,1
Female,32,1,33.0,0,< 1 Year,Yes,2630.0,152.0,53,0
Male,24,1,49.0,1,< 1 Year,No,2630.0,160.0,34,0
Male,53,1,28.0,0,1-2 Year,Yes,45528.0,26.0,81,1
Female,54,1,28.0,0,1-2 Year,Yes,33011.0,26.0,263,0
Male,68,1,28.0,1,1-2 Year,No,42789.0,26.0,25,0
Female,39,1,35.0,1,1-2 Year,No,22675.0,124.0,251,0
Male,39,1,8.0,0,1-2 Year,Yes,32744.0,156.0,269,0
Male,24,1,36.0,0,< 1 Year,No,34788.0,152.0,17,0
Female,26,1,33.0,1,< 1 Year,No,18280.0,152.0,97,0
Male,41,1,28.0,1,1-2 Year,No,59833.0,124.0,150,0
Male,24,1,41.0,0,< 1 Year,Yes,2630.0,152.0,71,0
Male,48,1,41.0,1,1-2 Year,No,33780.0,154.0,282,0
Female,33,1,8.0,1,< 1 Year,No,2630.0,152.0,224,0
Female,47,1,30.0,0,1-2 Year,Yes,2630.0,124.0,167,1
Female,57,1,3.0,0,1-2 Year,Yes,2630.0,26.0,296,0
Female,80,1,23.0,0,1-2 Year,No,28951.0,124.0,13,0
Female,29,1,46.0,0,< 1 Year,Yes,2630.0,156.0,206,0
Male,63,1,35.0,1,1-2 Year,Yes,29039.0,26.0,23,0
Male,22,1,41.0,0,1-2 Year,No,2630.0,156.0,60,1
Female,22,1,8.0,1,< 1 Year,No,32842.0,152.0,282,0
Male,51,1,3.0,0,1-2 Year,Yes,2630.0,157.0,49,0
Male,27,1,3.0,1,< 1 Year,No,48181.0,152.0,142,0
Male,42,1,43.0,0,1-2 Year,Yes,33606.0,124.0,145,0
Male,25,1,10.0,1,< 1 Year,No,19627.0,152.0,144,0
Male,24,1,29.0,1,< 1 Year,No,73435.0,152.0,144,0
Male,32,1,41.0,1,< 1 Year,No,37713.0,152.0,289,0
Female,23,1,16.0,1,< 1 Year,No,28977.0,152.0,61,0
Male,25,1,8.0,1,< 1 Year,No,33019.0,152.0,161,0
Male,37,1,14.0,0,1-2 Year,No,39849.0,124.0,107,0
Male,42,1,28.0,0,1-2 Year,Yes,43739.0,26.0,79,0
Male,64,1,28.0,1,1-2 Year,No,2630.0,122.0,131,0
Female,24,1,46.0,0,< 1 Year,Yes,28457.0,152.0,115,0
Male,20,1,35.0,1,< 1 Year,No,2630.0,160.0,255,0
Male,54,1,48.0,0,1-2 Year,Yes,2630.0,15.0,119,1
Female,22,1,3.0,1,< 1 Year,No,23104.0,152.0,181,0
Female,24,1,45.0,1,< 1 Year,No,17838.0,152.0,140,0
Female,31,1,29.0,1,1-2 Year,No,41405.0,124.0,163,0
Female,41,1,6.0,1,1-2 Year,No,2630.0,152.0,139,0
Female,46,1,35.0,0,1-2 Year,Yes,35028.0,154.0,29,1
Female,63,1,39.0,0,1-2 Year,Yes,26526.0,60.0,47,0
Male,75,1,49.0,0,1-2 Year,Yes,29052.0,26.0,172,0
Female,44,1,36.0,0,1-2 Year,No,23119.0,124.0,127,0
Male,35,1,9.0,0,1-2 Year,Yes,30184.0,26.0,199,0
Female,25,1,37.0,0,< 1 Year,Yes,32765.0,152.0,114,0
Female,25,1,8.0,1,< 1 Year,No,32623.0,152.0,162,0
Female,30,1,28.0,1,< 1 Year,No,39865.0,152.0,269,0
Male,49,1,0.0,0,1-2 Year,Yes,2630.0,26.0,299,0
Female,20,1,43.0,0,< 1 Year,No,2630.0,160.0,180,0
Male,71,1,35.0,0,1-2 Year,Yes,29852.0,10.0,273,0
Female,24,1,45.0,0,< 1 Year,Yes,38445.0,26.0,210,0
Male,22,1,36.0,1,< 1 Year,No,28338.0,160.0,203,0
Female,48,1,28.0,0,1-2 Year,Yes,45549.0,26.0,203,0
Female,25,1,48.0,0,< 1 Year,Yes,2630.0,152.0,123,0
Male,48,1,28.0,1,1-2 Year,No,61442.0,122.0,187,0
Male,27,1,50.0,1,< 1 Year,No,23983.0,152.0,160,0
Female,23,1,35.0,0,< 1 Year,Yes,28705.0,152.0,121,0
Male,44,1,33.0,0,1-2 Year,Yes,2630.0,26.0,104,0
Male,50,1,28.0,0,> 2 Years,Yes,48215.0,26.0,131,0
Female,80,1,50.0,0,1-2 Year,Yes,29451.0,8.0,298,0
Male,50,1,8.0,1,1-2 Year,No,34401.0,124.0,181,0
Female,51,1,28.0,0,1-2 Year,Yes,40003.0,26.0,81,1
Female,23,1,28.0,1,< 1 Year,No,52609.0,152.0,27,0
Male,57,1,29.0,1,1-2 Year,No,28506.0,26.0,265,0
Female,29,1,15.0,0,< 1 Year,No,2630.0,152.0,171,0
Female,22,1,12.0,0,< 1 Year,Yes,2630.0,160.0,12,0
Male,21,1,35.0,1,< 1 Year,No,30857.0,160.0,189,0
Male,65,1,28.0,0,> 2 Years,Yes,54706.0,13.0,172,0
Male,46,1,28.0,0,1-2 Year,Yes,43958.0,122.0,138,0
Female,49,1,28.0,0,1-2 Year,Yes,39186.0,124.0,298,0
Male,28,1,41.0,0,1-2 Year,Yes,30872.0,156.0,282,0
Female,43,1,28.0,0,1-2 Year,Yes,24837.0,124.0,277,1
Male,48,1,28.0,1,1-2 Year,No,51763.0,124.0,78,0
Female,49,1,28.0,0,1-2 Year,No,46862.0,26.0,160,0
Male,21,1,30.0,1,< 1 Year,No,22152.0,160.0,137,0
Female,67,1,28.0,1,1-2 Year,No,61213.0,24.0,74,0
Male,33,1,28.0,0,1-2 Year,Yes,69646.0,124.0,185,1
Male,38,1,29.0,1,1-2 Year,Yes,2630.0,156.0,83,0
Male,24,1,27.0,0,< 1 Year,Yes,29637.0,152.0,213,0
Male,24,1,46.0,0,< 1 Year,No,2630.0,160.0,42,0
Female,55,1,28.0,1,1-2 Year,No,2630.0,26.0,203,0
Male,23,1,28.0,0,< 1 Year,Yes,35039.0,124.0,12,0
Female,48,1,28.0,0,1-2 Year,Yes,44265.0,26.0,179,0
Female,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,49,0
Male,25,1,46.0,1,< 1 Year,No,20147.0,160.0,116,0
Male,34,1,28.0,0,1-2 Year,Yes,48677.0,152.0,36,0
Male,47,1,28.0,0,1-2 Year,Yes,57471.0,26.0,122,0
Female,21,1,47.0,0,< 1 Year,Yes,57458.0,152.0,14,0
Female,41,1,28.0,0,1-2 Year,Yes,71805.0,26.0,25,0
Female,21,1,8.0,1,< 1 Year,No,27611.0,160.0,230,0
Male,30,1,37.0,0,1-2 Year,Yes,2630.0,155.0,19,0
Female,70,1,29.0,0,1-2 Year,No,35882.0,124.0,298,0
Male,34,1,30.0,1,1-2 Year,No,28821.0,160.0,29,0
Male,28,1,28.0,0,1-2 Year,Yes,49029.0,157.0,182,0
Male,21,1,8.0,1,< 1 Year,No,31157.0,152.0,34,0
Male,77,1,14.0,1,1-2 Year,No,34211.0,124.0,125,0
Male,43,1,8.0,0,1-2 Year,Yes,29978.0,124.0,207,1
Male,56,1,46.0,0,< 1 Year,Yes,2630.0,124.0,153,1
Female,25,1,3.0,1,< 1 Year,No,37893.0,152.0,175,0
Male,27,1,28.0,0,< 1 Year,No,2630.0,1.0,206,0
Female,25,1,45.0,1,< 1 Year,No,29099.0,152.0,37,0
Female,66,1,28.0,0,1-2 Year,Yes,43320.0,26.0,270,0
Male,62,1,8.0,1,1-2 Year,No,2630.0,152.0,52,0
Male,23,1,15.0,0,< 1 Year,No,52696.0,152.0,28,0
Male,31,1,33.0,0,< 1 Year,Yes,29444.0,124.0,134,0
Female,56,1,3.0,0,1-2 Year,Yes,2630.0,156.0,254,0
Female,35,1,46.0,1,1-2 Year,No,26691.0,152.0,176,0
Male,46,1,8.0,0,1-2 Year,Yes,56600.0,26.0,129,1
Male,50,1,5.0,0,1-2 Year,Yes,30548.0,26.0,206,0
Male,63,1,3.0,0,> 2 Years,Yes,2630.0,124.0,226,0
Female,22,1,21.0,1,< 1 Year,No,14922.0,152.0,78,0
Female,22,1,32.0,1,< 1 Year,No,28749.0,152.0,239,0
Female,23,1,25.0,1,< 1 Year,No,2630.0,152.0,52,0
Female,24,1,8.0,0,< 1 Year,No,42373.0,152.0,294,0
Male,25,1,0.0,0,< 1 Year,Yes,2630.0,152.0,60,0
Male,41,1,8.0,0,1-2 Year,Yes,28492.0,124.0,225,0
Male,23,1,29.0,1,< 1 Year,No,31312.0,152.0,176,0
Female,24,1,50.0,0,< 1 Year,Yes,24777.0,152.0,135,0
Male,34,1,24.0,1,1-2 Year,No,33408.0,124.0,299,0
Male,49,1,8.0,1,1-2 Year,No,48190.0,19.0,68,0
Male,53,1,28.0,0,1-2 Year,Yes,30271.0,26.0,124,0
Female,28,1,30.0,1,< 1 Year,No,25831.0,152.0,120,0
Male,20,1,9.0,0,< 1 Year,Yes,35961.0,160.0,36,0
Male,28,1,28.0,1,< 1 Year,No,37040.0,152.0,46,0
Female,66,1,28.0,0,1-2 Year,No,70604.0,122.0,120,1
Female,66,1,15.0,0,> 2 Years,Yes,20224.0,26.0,52,0
Female,27,1,28.0,1,< 1 Year,No,53748.0,152.0,243,0
Male,24,1,15.0,1,< 1 Year,No,34152.0,152.0,58,0
Male,41,1,28.0,0,1-2 Year,Yes,45276.0,52.0,144,0
Male,55,1,16.0,1,1-2 Year,Yes,34906.0,26.0,292,0
Male,52,1,28.0,0,1-2 Year,Yes,59139.0,26.0,225,1
Female,38,1,46.0,0,< 1 Year,No,2630.0,1.0,289,0
Female,36,1,28.0,0,1-2 Year,Yes,26654.0,26.0,169,0
Female,59,1,8.0,0,1-2 Year,Yes,36427.0,152.0,241,0
Female,26,1,41.0,0,< 1 Year,No,29376.0,152.0,62,0
Female,68,1,8.0,0,> 2 Years,Yes,2630.0,124.0,268,0
Male,43,1,12.0,1,1-2 Year,No,2630.0,124.0,161,0
Male,55,1,28.0,0,1-2 Year,Yes,38967.0,26.0,248,0
Male,25,1,11.0,1,< 1 Year,No,36258.0,152.0,191,0
Male,71,1,28.0,0,1-2 Year,Yes,56658.0,124.0,270,0
Female,30,1,11.0,1,< 1 Year,No,2630.0,152.0,157,0
Female,40,1,3.0,0,1-2 Year,Yes,22749.0,157.0,105,1
Female,44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,163,0
Female,29,1,41.0,0,1-2 Year,Yes,29328.0,154.0,206,0
Male,29,1,28.0,0,> 2 Years,Yes,49113.0,122.0,150,0
Female,26,1,36.0,0,< 1 Year,Yes,2630.0,160.0,191,0
Female,45,1,28.0,0,1-2 Year,Yes,29833.0,124.0,24,1
Female,25,1,28.0,1,< 1 Year,No,39735.0,152.0,50,0
Female,23,1,15.0,0,< 1 Year,No,43903.0,151.0,266,0
Female,21,1,45.0,1,< 1 Year,No,33335.0,152.0,217,0
Male,24,1,6.0,1,< 1 Year,No,25346.0,152.0,84,0
Female,23,1,39.0,1,< 1 Year,No,2630.0,160.0,64,0
Male,58,1,35.0,0,1-2 Year,Yes,43689.0,26.0,290,0
Female,61,1,8.0,0,1-2 Year,Yes,47362.0,124.0,154,1
Female,72,1,41.0,1,1-2 Year,Yes,47572.0,12.0,241,0
Male,24,1,14.0,1,< 1 Year,No,25777.0,152.0,84,0
Female,27,1,28.0,1,< 1 Year,No,34244.0,152.0,221,0
Male,24,1,47.0,1,< 1 Year,No,21397.0,152.0,182,0
Male,44,1,28.0,0,1-2 Year,No,42307.0,156.0,242,0
Male,54,1,28.0,0,1-2 Year,Yes,48353.0,26.0,290,0
Female,24,1,15.0,1,< 1 Year,No,33138.0,152.0,138,0
Female,47,1,28.0,0,1-2 Year,Yes,43606.0,124.0,273,0
Female,24,1,33.0,1,< 1 Year,No,38793.0,152.0,86,0
Male,22,1,36.0,1,< 1 Year,No,33372.0,152.0,141,0
Male,56,1,41.0,0,1-2 Year,Yes,32519.0,26.0,142,0
Male,43,1,21.0,1,1-2 Year,No,31891.0,26.0,220,0
Male,30,1,11.0,1,< 1 Year,No,38610.0,152.0,53,0
Female,25,1,12.0,0,< 1 Year,Yes,2630.0,160.0,118,0
Male,56,1,36.0,1,1-2 Year,No,27886.0,26.0,99,0
Male,48,1,28.0,0,1-2 Year,Yes,27293.0,26.0,138,0
Female,23,1,18.0,1,< 1 Year,No,76194.0,152.0,61,0
Female,53,1,45.0,1,1-2 Year,No,27515.0,52.0,246,0
Female,68,1,28.0,1,1-2 Year,No,41256.0,24.0,42,0
Male,54,1,46.0,1,1-2 Year,No,37628.0,124.0,158,0
Male,27,1,35.0,0,< 1 Year,Yes,61468.0,152.0,74,1
Male,47,1,8.0,1,1-2 Year,Yes,32928.0,26.0,184,0
Male,22,1,9.0,0,< 1 Year,Yes,28878.0,152.0,248,0
Male,25,1,8.0,1,< 1 Year,No,41709.0,152.0,79,0
Female,21,1,45.0,0,< 1 Year,Yes,23048.0,152.0,186,1
Male,54,1,28.0,0,1-2 Year,No,42509.0,26.0,212,0
Female,24,1,32.0,1,< 1 Year,No,31255.0,151.0,83,0
Male,66,1,50.0,0,1-2 Year,Yes,44895.0,30.0,228,0
Female,20,1,30.0,1,< 1 Year,Yes,22836.0,160.0,97,0
Female,40,1,8.0,1,1-2 Year,No,33257.0,26.0,113,0
Male,24,1,45.0,1,< 1 Year,No,17225.0,152.0,189,0
Male,30,1,36.0,0,< 1 Year,No,36312.0,152.0,157,0
Male,50,1,24.0,0,1-2 Year,Yes,34546.0,124.0,85,1
Male,51,1,12.0,0,1-2 Year,Yes,30117.0,26.0,263,0
Female,48,1,48.0,0,1-2 Year,Yes,2630.0,122.0,164,0
Male,24,1,45.0,0,< 1 Year,Yes,28751.0,152.0,279,0
Female,21,1,46.0,1,< 1 Year,Yes,34821.0,160.0,248,0
Male,80,1,28.0,0,> 2 Years,Yes,64961.0,26.0,116,1
Male,64,1,28.0,0,1-2 Year,Yes,39167.0,26.0,284,0
Male,43,1,8.0,0,1-2 Year,Yes,40196.0,124.0,32,1
Female,20,1,30.0,1,< 1 Year,No,19528.0,160.0,12,0
Male,43,1,36.0,0,1-2 Year,Yes,54803.0,26.0,99,1
Female,62,1,28.0,1,1-2 Year,No,69856.0,120.0,62,0
Male,72,0,38.0,0,1-2 Year,Yes,34070.0,124.0,39,0
Female,37,1,28.0,0,1-2 Year,Yes,22402.0,124.0,115,1
Male,57,1,28.0,0,> 2 Years,Yes,38470.0,26.0,184,1
Male,30,1,35.0,1,< 1 Year,No,42104.0,152.0,276,0
Male,48,1,28.0,1,1-2 Year,No,43592.0,124.0,51,0
Male,59,1,8.0,1,1-2 Year,No,43531.0,26.0,278,0
Male,62,1,28.0,0,1-2 Year,Yes,54488.0,25.0,11,0
Female,42,1,28.0,1,1-2 Year,No,2630.0,26.0,236,0
Male,62,1,28.0,0,1-2 Year,Yes,42222.0,26.0,82,0
Male,45,1,28.0,0,1-2 Year,Yes,38191.0,124.0,259,0
Male,20,1,46.0,1,< 1 Year,No,30381.0,160.0,204,0
Female,34,1,15.0,1,1-2 Year,No,28035.0,152.0,155,0
Male,24,1,41.0,1,< 1 Year,No,23130.0,152.0,197,0
Female,45,1,33.0,0,1-2 Year,Yes,22837.0,124.0,244,1
Female,41,1,28.0,0,1-2 Year,Yes,46051.0,124.0,94,0
Male,32,1,28.0,1,< 1 Year,Yes,23072.0,152.0,110,0
Female,52,1,28.0,1,1-2 Year,Yes,33972.0,26.0,214,0
Male,58,1,28.0,0,> 2 Years,Yes,23926.0,26.0,277,0
Female,48,1,28.0,0,> 2 Years,Yes,44392.0,26.0,261,0
Male,25,1,11.0,1,< 1 Year,No,32587.0,152.0,290,0
Female,43,1,11.0,0,1-2 Year,Yes,30106.0,124.0,165,0
Female,27,1,30.0,1,< 1 Year,No,33328.0,152.0,40,0
Male,24,1,11.0,1,< 1 Year,No,30016.0,152.0,142,0
Male,35,1,28.0,1,1-2 Year,No,27210.0,124.0,239,0
Male,59,1,28.0,0,> 2 Years,Yes,34609.0,26.0,12,0
Male,40,1,28.0,0,1-2 Year,Yes,2630.0,160.0,204,1
Female,44,1,8.0,1,1-2 Year,No,47871.0,124.0,297,0
Male,62,1,47.0,0,1-2 Year,Yes,52636.0,26.0,14,0
Female,64,1,50.0,1,1-2 Year,No,54955.0,124.0,97,0
Female,30,1,33.0,1,< 1 Year,No,34391.0,152.0,126,0
Male,22,1,36.0,0,< 1 Year,Yes,2630.0,160.0,222,0
Female,48,1,8.0,0,1-2 Year,No,42040.0,7.0,112,0
Male,51,1,28.0,0,1-2 Year,Yes,42995.0,26.0,102,1
Female,28,1,47.0,1,< 1 Year,No,25209.0,152.0,211,0
Female,24,1,28.0,1,< 1 Year,No,60342.0,152.0,222,0
Male,46,1,28.0,1,1-2 Year,No,33236.0,31.0,274,0
Male,30,1,33.0,1,< 1 Year,No,37569.0,152.0,291,0
Male,21,1,28.0,0,1-2 Year,Yes,37999.0,124.0,37,0
Female,73,1,28.0,0,1-2 Year,Yes,25290.0,26.0,188,0
Female,45,1,28.0,0,1-2 Year,Yes,41436.0,26.0,225,0
Male,46,1,28.0,0,1-2 Year,Yes,45420.0,26.0,204,1
Male,41,1,28.0,0,1-2 Year,Yes,35601.0,125.0,195,0
Male,29,1,9.0,1,< 1 Year,No,27484.0,152.0,269,0
Female,24,1,29.0,1,< 1 Year,No,30202.0,152.0,23,0
Male,21,1,8.0,0,< 1 Year,Yes,36729.0,160.0,120,0
Female,74,1,0.0,1,1-2 Year,Yes,2630.0,9.0,65,0
Male,72,1,11.0,0,> 2 Years,Yes,37752.0,26.0,132,0
Female,22,1,15.0,0,< 1 Year,Yes,34642.0,152.0,170,0
Male,55,1,17.0,0,1-2 Year,Yes,44451.0,26.0,67,0
Female,36,1,28.0,0,1-2 Year,Yes,35420.0,124.0,154,0
Male,48,1,28.0,0,1-2 Year,No,46692.0,124.0,59,0
Male,31,1,18.0,0,< 1 Year,Yes,32256.0,124.0,171,0
Female,26,1,11.0,1,< 1 Year,No,24043.0,152.0,167,0
Female,28,1,36.0,0,< 1 Year,No,2630.0,152.0,148,0
Female,70,1,28.0,0,1-2 Year,Yes,35104.0,26.0,180,1
Female,21,1,36.0,0,< 1 Year,Yes,24372.0,160.0,256,0
Female,28,1,30.0,1,< 1 Year,No,31198.0,152.0,246,0
Male,31,1,24.0,1,1-2 Year,No,21926.0,145.0,220,0
Female,45,1,3.0,1,1-2 Year,No,22783.0,152.0,95,0
Male,57,1,29.0,0,1-2 Year,Yes,42744.0,124.0,121,1
Male,52,1,33.0,0,1-2 Year,Yes,29651.0,26.0,249,1
Female,22,1,8.0,1,< 1 Year,No,39464.0,26.0,292,0
Male,30,1,30.0,0,1-2 Year,Yes,27577.0,26.0,218,1
Female,27,1,29.0,0,< 1 Year,Yes,2630.0,160.0,48,1
Male,39,1,37.0,1,1-2 Year,No,29966.0,124.0,60,0
Male,48,1,33.0,1,1-2 Year,No,38126.0,124.0,274,0
Male,51,1,1.0,0,1-2 Year,Yes,2630.0,26.0,146,0
Male,50,1,8.0,0,1-2 Year,Yes,30605.0,26.0,10,0
Female,30,1,28.0,1,< 1 Year,No,2630.0,152.0,259,0
Male,37,1,6.0,0,1-2 Year,Yes,27462.0,154.0,112,0
Male,80,1,50.0,1,1-2 Year,No,38095.0,25.0,185,0
Male,71,1,38.0,0,1-2 Year,Yes,30242.0,26.0,228,0
Female,23,1,15.0,0,< 1 Year,No,2630.0,152.0,248,0
Female,74,1,29.0,1,1-2 Year,No,34335.0,124.0,82,0
Male,39,1,28.0,0,1-2 Year,Yes,34218.0,124.0,101,0
Male,49,1,9.0,0,1-2 Year,Yes,35268.0,124.0,82,1
Male,50,1,28.0,0,1-2 Year,Yes,41763.0,122.0,294,0
Male,55,1,39.0,0,1-2 Year,Yes,29158.0,124.0,272,0
Male,48,1,21.0,1,1-2 Year,No,29292.0,26.0,231,0
Male,48,1,36.0,0,1-2 Year,Yes,38466.0,26.0,53,0
Male,70,1,28.0,1,1-2 Year,No,52777.0,122.0,202,0
Male,54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,169,0
Female,24,1,30.0,1,< 1 Year,No,27021.0,152.0,268,0
Female,23,1,29.0,1,< 1 Year,No,35181.0,152.0,13,0
Female,51,1,28.0,0,1-2 Year,Yes,48431.0,122.0,95,0
Male,47,1,28.0,0,1-2 Year,Yes,43297.0,26.0,15,0
Female,75,1,28.0,1,1-2 Year,No,45217.0,16.0,270,0
Male,56,1,37.0,0,1-2 Year,Yes,34613.0,26.0,289,0
Male,50,1,39.0,0,1-2 Year,Yes,35450.0,26.0,242,0
Female,46,1,28.0,0,1-2 Year,Yes,32137.0,124.0,53,0
Male,57,1,8.0,1,1-2 Year,No,42153.0,26.0,101,0
Male,22,1,21.0,0,< 1 Year,Yes,28655.0,152.0,271,0
Male,70,1,28.0,0,1-2 Year,Yes,2630.0,124.0,92,0
Male,65,1,28.0,0,1-2 Year,Yes,60756.0,122.0,66,0
Male,46,1,8.0,0,1-2 Year,Yes,20804.0,26.0,240,1
Female,32,1,36.0,0,< 1 Year,Yes,2630.0,152.0,213,1
Male,21,1,17.0,0,< 1 Year,Yes,21159.0,160.0,198,0
Male,68,1,8.0,0,1-2 Year,Yes,28540.0,26.0,93,0
Male,31,1,28.0,1,1-2 Year,No,28928.0,124.0,133,0
Female,20,1,8.0,0,< 1 Year,Yes,43570.0,160.0,122,0
Female,22,1,43.0,1,< 1 Year,No,40412.0,152.0,97,0
Male,29,1,28.0,0,< 1 Year,Yes,37900.0,152.0,223,0
Male,40,1,8.0,0,1-2 Year,Yes,2630.0,26.0,15,0
Female,23,1,8.0,1,< 1 Year,No,60711.0,152.0,42,0
Male,56,1,35.0,0,1-2 Year,Yes,34326.0,26.0,211,0
Female,68,1,28.0,1,1-2 Year,Yes,57501.0,30.0,284,0
Male,20,1,2.0,0,< 1 Year,No,2630.0,160.0,60,0
Male,20,1,16.0,1,< 1 Year,No,2630.0,160.0,162,0
Female,31,1,3.0,1,< 1 Year,No,2630.0,152.0,229,0
Male,25,1,28.0,1,< 1 Year,No,36755.0,152.0,102,0
Male,39,1,28.0,0,> 2 Years,Yes,35461.0,122.0,58,0
Female,25,1,49.0,0,< 1 Year,Yes,20986.0,152.0,193,0
Male,77,1,8.0,0,> 2 Years,Yes,26863.0,26.0,26,1
Male,21,1,8.0,0,< 1 Year,Yes,35294.0,152.0,119,0
Female,53,1,28.0,0,1-2 Year,Yes,47085.0,122.0,170,1
Female,40,1,38.0,0,1-2 Year,Yes,33464.0,26.0,126,1
Male,58,0,8.0,1,1-2 Year,No,39599.0,124.0,167,0
Male,28,1,46.0,0,1-2 Year,Yes,19487.0,154.0,193,1
Male,44,1,28.0,0,1-2 Year,Yes,51529.0,26.0,135,0
Male,71,1,7.0,0,1-2 Year,Yes,49811.0,124.0,64,0
Female,39,1,28.0,0,1-2 Year,Yes,54365.0,124.0,65,0
Female,24,1,36.0,0,< 1 Year,No,35930.0,152.0,222,0
Female,24,1,35.0,1,< 1 Year,No,37361.0,152.0,271,0
Female,23,1,2.0,1,< 1 Year,No,37203.0,152.0,232,0
Male,46,1,19.0,1,1-2 Year,No,22389.0,124.0,124,0
Male,28,1,25.0,1,< 1 Year,No,21182.0,152.0,250,0
Male,39,1,36.0,1,1-2 Year,No,2630.0,124.0,217,0
Male,23,1,27.0,1,< 1 Year,No,2630.0,152.0,76,0
Female,43,1,3.0,0,1-2 Year,Yes,2630.0,157.0,84,1
Male,24,1,29.0,1,< 1 Year,No,36046.0,152.0,47,0
Female,34,1,15.0,1,1-2 Year,No,25499.0,152.0,44,0
Male,38,1,28.0,1,1-2 Year,No,52998.0,26.0,131,0
Male,27,1,28.0,1,< 1 Year,No,31887.0,152.0,286,0
Male,27,1,31.0,1,< 1 Year,No,2630.0,152.0,158,0
Female,27,1,2.0,1,< 1 Year,No,26786.0,152.0,45,0
Male,50,1,12.0,0,1-2 Year,Yes,34656.0,124.0,182,0
Female,26,1,13.0,0,< 1 Year,Yes,26994.0,152.0,179,0
Male,80,1,28.0,1,1-2 Year,Yes,44708.0,26.0,265,0
Male,40,1,0.0,0,1-2 Year,Yes,2630.0,122.0,111,0
Female,24,1,13.0,0,< 1 Year,No,24955.0,152.0,133,0
Male,40,1,8.0,0,1-2 Year,Yes,31859.0,124.0,155,0
Male,21,1,3.0,1,< 1 Year,No,37955.0,160.0,115,0
Female,70,1,20.0,0,> 2 Years,Yes,2630.0,26.0,88,0
Male,23,1,46.0,1,< 1 Year,No,36841.0,152.0,259,0
Male,39,1,19.0,0,1-2 Year,Yes,33604.0,31.0,142,0
Male,24,1,28.0,0,< 1 Year,Yes,57586.0,152.0,98,0
